"location","year","total","single","multi","multiTwo","multiThreeFour","multiFivePlus","county","status","permits_vli","permits_li","permits_mod","permits_abovemod","permits","permits_check","location_df"
"CUPERTINO","1986",124,124,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1987",203,203,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1988",289,289,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1989",189,80,109,0,3,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1990",384,65,319,30,30,259,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1991",106,106,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1992",19,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1993",15,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1994",60,60,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1995",94,94,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1996",585,109,476,0,0,476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1997",366,58,308,0,0,308,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1998",281,73,208,0,0,208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","1999",133,130,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2000",126,112,14,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2001",77,45,32,8,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2002",371,111,260,4,4,252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2003",36,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2004",87,87,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2005",114,114,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2006",126,78,48,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2007",83,83,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2008",107,65,42,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2009",21,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2010",24,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2011",51,51,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2012",43,43,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2013",135,55,80,0,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2014",43,41,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPERTINO","2015",179,52,127,0,0,127,"SANTA CLARA","Final",0,0,14,164,178,178,"CUPERTINO"
"CUPERTINO","2016",57,57,0,0,0,0,"SANTA CLARA","Final",0,0,18,9,27,27,"CUPERTINO"
"CUPERTINO","2017",68,53,15,0,0,15,"SANTA CLARA","Final",0,0,12,16,28,28,"CUPERTINO"
"CUPERTINO","2018",64,41,23,4,0,19,"SANTA CLARA","Final",19,0,15,2,36,36,"CUPERTINO"
"CUPERTINO","2019",68,68,0,NA,NA,NA,"SANTA CLARA","Final",0,0,15,24,39,39,"CUPERTINO"
"CYPRESS","1980",64,60,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1981",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1982",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1983",22,0,22,0,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1984",39,29,10,0,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1985",71,68,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1986",59,3,56,0,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1987",108,0,108,2,8,98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1988",58,4,54,4,4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1989",45,18,27,2,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1990",276,196,80,2,0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1991",265,251,14,0,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1992",130,17,113,0,3,110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1993",62,58,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1994",124,124,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1995",211,87,124,0,0,124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1996",81,75,6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1997",19,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1998",16,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","1999",43,43,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2000",34,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2001",48,48,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2002",66,27,39,0,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2003",127,127,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2004",36,33,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2005",111,98,13,0,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2006",13,4,9,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2007",26,22,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2008",11,2,9,4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2009",45,45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2010",13,0,13,0,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2011",10,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2012",43,43,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2013",22,16,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2014",41,41,0,0,0,0,"ORANGE","Final",0,0,0,39,39,39,"CYPRESS"
"CYPRESS","2015",6,6,0,0,0,0,"ORANGE","Final",5,3,2,5,15,15,"CYPRESS"
"CYPRESS","2016",133,133,0,0,0,0,"ORANGE","Final",0,3,4,132,139,139,"CYPRESS"
"CYPRESS","2017",128,128,0,0,0,0,"ORANGE","Final",4,2,0,144,150,150,"CYPRESS"
"CYPRESS","2018",173,173,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CYPRESS","2019",190,190,0,NA,NA,NA,"ORANGE","Final",0,0,0,0,0,0,"CYPRESS"
"DALY CITY","1980",138,104,34,4,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1981",67,65,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1982",48,24,24,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1983",108,108,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1984",47,45,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1985",301,283,18,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1986",736,159,577,14,0,563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1987",255,215,40,8,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1988",402,78,324,14,72,238,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1989",366,171,195,110,12,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1990",155,138,17,2,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1991",91,24,67,6,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1992",40,30,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1993",49,45,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1994",141,122,19,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1995",152,124,28,4,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1996",64,44,20,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1997",92,72,20,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1998",46,46,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","1999",20,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2000",84,81,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2001",78,76,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2002",105,101,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2003",39,37,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2004",35,33,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2005",37,18,19,0,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2006",18,16,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2007",36,22,14,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2008",12,10,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2009",10,6,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2010",5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2011",48,8,40,4,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2012",11,4,7,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2013",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DALY CITY","2014",9,9,0,0,0,0,"SAN MATEO","Final",0,0,10,10,20,20,"DALY CITY"
"DALY CITY","2015",164,109,55,0,3,52,"SAN MATEO","Final",38,15,14,89,156,156,"DALY CITY"
"DALY CITY","2016",125,103,22,0,4,18,"SAN MATEO","Final",0,7,17,140,164,164,"DALY CITY"
"DALY CITY","2017",228,20,208,2,0,206,"SAN MATEO","Final",21,200,18,17,256,256,"DALY CITY"
"DALY CITY","2018",18,18,0,0,0,0,"SAN MATEO","Final",0,37,37,22,96,96,"DALY CITY"
"DALY CITY","2019",72,72,0,NA,NA,NA,"SAN MATEO","Final",0,35,36,81,152,152,"DALY CITY"
"DANA POINT","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1981",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1982",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1983",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1984",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1985",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1986",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1987",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1988",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1989",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1990",144,93,51,14,19,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1991",40,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1992",36,34,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1993",80,8,72,0,0,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1994",151,151,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1995",43,43,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1996",51,51,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1997",44,44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1998",34,31,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","1999",153,78,75,2,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2000",116,82,34,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2001",25,21,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2002",52,52,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2003",77,47,30,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2004",59,59,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2005",61,41,20,2,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2006",25,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2007",37,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2008",27,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2009",12,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2010",14,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2011",14,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2012",11,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2013",15,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANA POINT","2014",39,39,0,0,0,0,"ORANGE","Final",0,0,3,12,15,15,"DANA POINT"
"DANA POINT","2015",49,49,0,0,0,0,"ORANGE","Final",0,0,2,36,38,38,"DANA POINT"
"DANA POINT","2016",44,44,0,0,0,0,"ORANGE","Final",0,0,4,34,38,38,"DANA POINT"
"DANA POINT","2017",55,41,14,0,0,14,"ORANGE","Final",0,0,8,60,68,68,"DANA POINT"
"DANA POINT","2018",85,85,0,0,0,0,"ORANGE","Final",0,1,8,168,177,177,"DANA POINT"
"DANA POINT","2019",92,82,10,NA,NA,NA,"ORANGE","Final",0,8,1,96,105,105,"DANA POINT"
"DANVILLE","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1981",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1982",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1983",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1984",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1985",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1986",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1987",147,147,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1988",759,595,164,0,0,164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1989",662,532,130,0,0,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1990",379,360,19,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1991",192,168,24,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1992",300,291,9,4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1993",284,284,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1994",547,547,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1995",474,474,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1996",192,192,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1997",168,168,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1998",210,210,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","1999",255,217,38,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2000",55,55,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2001",72,72,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2002",110,34,76,2,0,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2003",22,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2004",45,36,9,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2005",46,40,6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2006",18,15,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2007",75,20,55,0,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2008",35,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2009",40,6,34,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2010",24,20,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2011",17,13,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2012",28,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2013",63,63,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2014",45,29,16,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANVILLE","2015",65,63,2,2,0,0,"CONTRA COSTA","Final",0,1,13,87,101,101,"DANVILLE"
"DANVILLE","2016",17,17,0,0,0,0,"CONTRA COSTA","Final",0,2,4,50,56,56,"DANVILLE"
"DANVILLE","2017",16,16,0,0,0,0,"CONTRA COSTA","Final",0,5,7,36,48,48,"DANVILLE"
"DANVILLE","2018",24,24,0,0,0,0,"CONTRA COSTA","Final",0,2,10,34,46,46,"DANVILLE"
"DANVILLE","2019",0,0,0,NA,NA,NA,"CONTRA COSTA","Final",10,13,8,176,207,207,"DANVILLE"
"DANVILLE TOWN","2019",184,40,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1980",359,229,130,2,16,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1981",446,138,308,2,46,260,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1982",121,121,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1983",461,194,267,0,20,247,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1984",510,154,356,0,48,308,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1985",382,131,251,0,90,161,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1986",374,152,222,6,32,184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1987",937,258,679,20,77,582,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1988",102,94,8,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1989",182,174,8,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1990",747,327,420,64,16,340,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1991",687,255,432,22,83,327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1992",451,231,220,0,26,194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1993",482,438,44,0,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1994",358,272,86,8,16,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1995",229,216,13,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1996",464,349,115,12,0,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1997",442,442,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1998",1021,510,511,28,10,473,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","1999",945,489,456,4,24,428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2000",554,395,159,2,0,157,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2001",206,156,50,0,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2002",307,107,200,4,101,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2003",240,62,178,2,39,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2004",135,72,63,0,43,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2005",250,51,199,10,0,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2006",104,38,66,6,8,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2007",44,28,16,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2008",14,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2009",11,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2010",27,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2011",123,54,69,0,0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2012",76,69,7,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAVIS","2013",53,51,2,2,0,0,"YOLO","Final",0,3,13,38,54,54,"DAVIS"
"DAVIS","2014",11,9,2,2,0,0,"YOLO","Final",0,2,5,6,13,13,"DAVIS"
"DAVIS","2015",97,79,18,2,0,16,"YOLO","Final",0,8,3,94,105,105,"DAVIS"
"DAVIS","2016",261,173,88,14,4,70,"YOLO","Final",42,27,16,183,268,268,"DAVIS"
"DAVIS","2017",204,123,81,10,0,71,"YOLO","Final",1,10,15,188,214,214,"DAVIS"
"DAVIS","2018",324,47,277,0,0,277,"YOLO","Final",58,32,16,263,369,369,"DAVIS"
"DAVIS","2019",38,28,10,NA,NA,NA,"YOLO","Final",8,69,169,36,282,282,"DAVIS"
"DEL MAR","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1981",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1982",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1983",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1984",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1985",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1986",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1987",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1988",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1989",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1990",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1991",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1992",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1993",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1994",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1995",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1996",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1997",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1998",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","1999",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2000",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2001",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2002",26,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2003",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2004",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2005",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2006",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2007",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2008",15,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2009",4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2010",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2011",9,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2012",5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEL MAR","2013",4,4,0,0,0,0,"SAN DIEGO","Final",0,0,0,7,7,7,"DEL MAR"
"DEL MAR","2014",13,13,0,0,0,0,"SAN DIEGO","Final",0,0,0,3,3,3,"DEL MAR"
"DEL MAR","2015",11,11,0,0,0,0,"SAN DIEGO","Final",0,0,0,4,4,4,"DEL MAR"
"DEL MAR","2016",5,5,0,0,0,0,"SAN DIEGO","Final",0,0,0,11,11,11,"DEL MAR"
"DEL MAR","2017",12,10,2,2,0,0,"SAN DIEGO","Final",0,0,0,7,7,7,"DEL MAR"
